BillNumber,BillDate,DueDate,VendorID,VendorName,Source,PaymentTerms,CurrencySymbol,SubTotal,Total,Balance,CreatedTime,LineItemID,ItemID,SKU,ItemName,Description,Quantity,Unit,Rate,ItemTotal,CustomerID,CustomerName,,,,,,
358,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2109.24,2109.24,0,06:36.0,3.69556E+18,3.69556E+18,SKU846NO,Herbs (Basil),No Description,3,unit,16.74,50.22,3.69556E+18,Prime Joint Zambia,,,,,,
357,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1506.6,1506.6,0,09:36.0,3.69556E+18,3.69556E+18,SKU22VW,Pineapple,No Description,30,unit,27.9,837,3.69556E+18,Millas Foods Zambia Limited,,,,,,
357,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1506.6,1506.6,0,09:36.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,9,unit,74.4,669.6,3.69556E+18,Millas Foods Zambia Limited,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU125UV,Cauliflower,No Description,20,unit,75,1500,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU146PQ,Spinach,No Description,30,unit,13.95,418.5,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU182ZA,Eggplant,No Description,29.8,unit,13.95,415.71,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,150,unit,17.67,2650.5,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,20,unit,74.4,1488,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU317EF,Broccoli,No Description,20,unit,75,1500,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU351MC,Lettuce (Frilly),No Description,30,unit,13.95,418.5,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
218,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,12459.96,12459.96,0,26:17.0,3.69556E+18,3.69556E+18,SKU53AB,Potatoes,No Description,25,kg,162.75,4068.75,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU121QR,Parsley,No Description,10,unit,16.74,167.4,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,1.5,unit,74.4,111.6,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,6,unit,16.74,100.44,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,8,unit,16.74,133.92,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU369VH,Herbs (Rocket),No Description,2,unit,16.74,33.48,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU846NO,Herbs (Basil),No Description,3,unit,16.74,50.22,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU850RS,Herbs (Rosemary),No Description,3,unit,16.74,50.22,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU856XY,Herbs (Dill),No Description,2,unit,16.74,33.48,3.69556E+18,Camren Catering,,,,,,
355,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,747.72,747.72,0,34:03.0,3.69556E+18,3.69556E+18,SKU867IJ,Spices (Coriander),No Description,4,unit,16.74,66.96,3.69556E+18,Camren Catering,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU04DE,Bananas,No Description,5,unit,16.74,83.7,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU146PQ,Spinach,No Description,3,unit,13.95,41.85,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU182ZA,Eggplant,No Description,2,unit,13.95,27.9,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,3,unit,24.18,72.54,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,10,unit,17.67,176.7,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU225QR,Baby Marrow,No Description,3,unit,23.25,69.75,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,2,unit,27.9,55.8,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU267GH,Onions (White),No Description,3,unit,16.74,50.22,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,1,unit,16.74,16.74,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,3,unit,13.95,41.85,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU369VH,Herbs (Rocket),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,10,unit,52.08,520.8,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU484PQ,Limes,No Description,10,unit,55.8,558,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,5,unit,74.4,372,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU77YZ,Onions (Red),No Description,3,unit,26.04,78.12,3.69556E+18,Vida e Cafe Cosmo,,,,,,
213,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2266.41,2266.41,0,42:54.0,3.69556E+18,3.69556E+18,SKU867IJ,Spices (Coriander),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU116LM,Rape,No Description,2,unit,16.74,33.48,3.69556E+18,Freshbake Waddington,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU141KA,Cabbage (White),No Description,3,unit,18.6,55.8,3.69556E+18,Freshbake Waddington,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,2,unit,27.9,55.8,3.69556E+18,Freshbake Waddington,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,5,unit,13.95,69.75,3.69556E+18,Freshbake Waddington,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU855WX,Herbs (Chives),No Description,2,unit,16.74,33.48,3.69556E+18,Freshbake Waddington,,,,,,
356,12/23/2024,12/23/2024,3.69556E+18,Farmers Den Pack House Ltd,Client,-1,ZMW,265.05,265.05,0,47:35.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,1,unit,16.74,16.74,3.69556E+18,Freshbake Waddington,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU102XY,Bell Peppers (Yellow),No Description,6,unit,60.45,362.7,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU121QR,Parsley,No Description,30,unit,16.74,502.2,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU138HI,Cabbage (Red),No Description,7,unit,46.5,325.5,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU141KA,Cabbage (White),No Description,12,unit,18.6,223.2,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU178VW,Zucchini,No Description,10,unit,23.25,232.5,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,2,unit,24.18,48.36,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,35,unit,17.67,618.45,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU197OP,Tomatoes (Cherry),No Description,2.8,unit,32.55,91.14,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU229UX,Chilli (Red),No Description,2.8,unit,32.55,91.14,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,12,unit,27.9,334.8,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU267GH,Onions (White),No Description,3,unit,167.4,502.2,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,8,unit,16.74,133.92,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,50,unit,13.95,697.5,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU317EF,Broccoli,No Description,10,unit,60.45,604.5,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,4,unit,16.74,66.96,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU369VH,Herbs (Rocket),No Description,12,unit,16.74,200.88,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,2,unit,52.08,104.16,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU40NO,Avocado,No Description,8,unit,37.2,297.6,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU482NO,Lemons,No Description,10,unit,55.8,558,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,3,unit,74.4,223.2,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU53AB,Potatoes,No Description,3,kg,162.75,488.25,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU562BS,Garlic,No Description,10,unit,167.4,1674,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU846NE,Radish,No Description,4,unit,23.25,93,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU846NO,Herbs (Basil),No Description,15,unit,16.74,251.1,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU850RS,Herbs (Rosemary),No Description,1,unit,16.74,16.74,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU855WX,Herbs (Chives),No Description,1,unit,16.74,16.74,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU867IJ,Spices (Coriander),No Description,7,unit,16.74,117.18,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,8,unit,16.74,133.92,3.69556E+18,Cozy Zambia,,,,,,
216,12/23/2024,1/6/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,9372.54,9372.54,0,02:32.0,3.69556E+18,3.69556E+18,SKU98TU,Bell Peppers (Red),No Description,6,unit,60.45,362.7,3.69556E+18,Cozy Zambia,,,,,,
23122024,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,7840,7840,0,46:58.0,3.69556E+18,3.69556E+18,SKU401KL,Apples (Red Delicious),No Description,4,unit,310,1240,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
23122024,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,7840,7840,0,46:58.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,2,unit,600,1200,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
23122024,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,7840,7840,0,46:58.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),No Description,4,unit,700,2800,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
23122024,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,7840,7840,0,46:58.0,3.69556E+18,3.69556E+18,SKU455MN,Grapes (Green),No Description,4,unit,650,2600,3.69556E+18,Controller Ciela Resort and Spa,,,,,,
231224,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,4200,4200,0,48:31.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,5,unit,600,3000,3.69556E+18,Millas Foods Zambia Limited,,,,,,
231224,12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,4200,4200,0,48:31.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,2,unit,600,1200,3.69556E+18,Millas Foods Zambia Limited,,,,,,
231224(1),12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3700,3700,3385,51:04.0,3.69556E+18,3.69556E+18,SKU09IJ,Naartjies,No Description,1,unit,900,900,3.69556E+18,Newrest,,,,,,
231224(1),12/23/2024,1/6/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3700,3700,3385,51:04.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),No Description,4,unit,700,2800,3.69556E+18,Newrest,,,,,,
1114,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,6522.7,6522.7,0,03:48.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),No Description,20.3,unit,72.5,1471.75,3.69556E+18,Detohome Enterprise Limited,,,,,,
1114,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,6522.7,6522.7,0,03:48.0,3.69556E+18,3.69556E+18,SKU616RS,Pork (Loin Chops),No Description,30.2,unit,114.5,3457.9,3.69556E+18,Detohome Enterprise Limited,,,,,,
1114,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,6522.7,6522.7,0,03:48.0,3.69556E+18,3.69556E+18,SKU674VL,Beef (Combo),No Description,15.1,unit,105.5,1593.05,3.69556E+18,Detohome Enterprise Limited,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU387FJ,Ox-Tail,No Description,36.5,unit,165,6022.5,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),No Description,24.6,unit,72.5,1783.5,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU547AB,Chicken (Wings),No Description,37.5,unit,94.5,3543.75,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU572FW,Chicken (Liver),No Description,10.2,unit,50,510,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU577EF,Beef (Ground),No Description,10.1,unit,105.5,1065.55,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU578FG,Beef (Ribeye Steak),No Description,17.6,unit,197.5,3476,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),No Description,17.6,unit,197.5,3476,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,78.7,unit,197.5,15543.25,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU592TU,Beef (Short Ribs),No Description,52.2,unit,98.5,5141.7,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU625AB,Pork (Bacon),No Description,2.2,unit,150.22,330.48,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,17.8,unit,197.5,3515.5,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU678BF2,Beef ( fillet ),No Description,5,unit,215,1075,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKU824KU,Chicken (Fillets),No Description,21.7,unit,95,2061.5,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKUHAFNH,Beef (Tomahawk),No Description,4.2,unit,197.5,829.5,3.69556E+18,Flame,,,,,,
1113,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,50059.73,50059.73,0,27:23.0,3.69556E+18,3.69556E+18,SKUHAT99,Beef (Bones),No Description,5,unit,29,145,3.69556E+18,Flame,,,,,,
1112,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,7213.25,7213.25,0,01:13.0,3.69556E+18,3.69556E+18,SKU542VW,Chicken (Thighs),No Description,40.8,unit,125,5100,3.69556E+18,Musubi,,,,,,
1112,12/23/2024,1/6/2025,3.69556E+18,R & R Meats,Client,14,ZMW,7213.25,7213.25,0,01:13.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,10.7,unit,197.5,2113.25,3.69556E+18,Musubi,,,,,,
